Date & Time,Longitude,Latitude,GPS Hight,GPS Satellites,PCC Serving Cell RSRP(dBm),PCC Serving Cell RSRQ(dB),PCC Serving Cell RSSI(dBm)
	2017-03-15 12:30:28,121.460111,31.020438,11,21,-90.13,-11.88,-62.25
	2017-03-15 12:30:29,121.459976,31.020384,9.65,21.0,-93.63,-10.0,-63.63
	2017-03-15 12:30:30,121.459911,31.020362,10.48,21.0,-92.0,-10.13,-61.88
	2017-03-15 12:30:31,121.459847,31.020344,10.95,21.0,-94.0,-10.13,-63.75
	2017-03-15 12:30:32,121.459791,31.020333,11.44,21.0,-93.25,-10.5,-62.75
	2017-03-15 12:30:33,121.459738,31.02032,12.6,21.0,-92.75,-10.0,-62.75
	2017-03-15 12:30:34,121.45968,31.020306,13.01,21.0,-93.75,-10.38,-63.38
	2017-03-15 12:30:35,121.459634,31.020295,13.06,21.0,-92.5,-10.5,-62.0
	2017-03-15 12:30:36,121.459601,31.020287,13.06,21.0,-92.0,-9.38,-62.63
	2017-03-15 12:30:37,121.459601,31.020287,13.06,21.0,-93.75,-10.5,-63.25
	2017-03-15 12:30:38,121.459601,31.020287,13.07,21.0,-92.63,-10.13,-62.5
	2017-03-15 12:30:39,121.459601,31.020287,13.07,21.0,-91.5,-9.38,-62.0
	2017-03-15 12:30:40,121.459601,31.020287,13.06,21.0,-91.13,-9.25,-62.0
	2017-03-15 12:30:41,121.459601,31.020287,13.04,21.0,-91.13,-8.5,-62.63
	2017-03-15 12:30:42,121.459601,31.020287,13.03,21.0,-91.13,-8.5,-62.63
	2017-03-15 12:30:43,121.459601,31.020287,13.01,21.0,-91.38,-8.75,-62.63
	2017-03-15 12:30:44,121.459601,31.020287,12.98,21.0,-91.38,-8.63,-62.75
	2017-03-15 12:30:45,121.459601,31.020287,12.96,21.0,-91.38,-8.88,-62.5
	2017-03-15 12:30:46,121.459601,31.020287,12.94,21.0,-91.5,-9.13,-62.25
	2017-03-15 12:30:47,121.459601,31.020287,12.92,21.0,-91.5,-9.38,-62.25
	2017-03-15 12:30:48,121.459601,31.020287,12.91,21.0,-91.63,-9.25,-62.5
	2017-03-15 12:30:49,121.459601,31.020287,12.89,21.0,-91.5,-10.5,-61.0
	2017-03-15 12:30:50,121.459601,31.020287,12.88,21.0,-91.5,-9.0,-62.5
	2017-03-15 12:30:51,121.459601,31.020287,12.87,21.0,-91.5,-9.0,-62.5
	2017-03-15 12:30:52,121.459601,31.020287,12.86,21.0,-91.63,-8.88,-62.75
	2017-03-15 12:30:53,121.459601,31.020287,12.85,21.0,-91.5,-8.75,-62.75
	2017-03-15 12:30:54,121.459601,31.020287,12.84,21.0,-91.63,-9.13,-62.5
	2017-03-15 12:30:55,121.459601,31.020287,12.83,21.0,-91.63,-9.0,-62.5
	2017-03-15 12:30:56,121.459601,31.020287,12.83,21.0,-91.5,-9.0,-62.5
	2017-03-15 12:30:57,121.459601,31.020287,12.83,21.0,-91.5,-9.25,-62.25
	2017-03-15 12:30:58,121.459601,31.020287,12.82,21.0,-91.38,-8.75,-62.5
	2017-03-15 12:30:59,121.459601,31.020287,12.82,21.0,-91.5,-9.13,-62.25
	2017-03-15 12:31:00,121.459601,31.020287,12.82,21.0,-91.5,-10.88,-60.63
	2017-03-15 12:31:01,121.459601,31.020287,12.82,21.0,-91.5,-9.63,-61.88
	2017-03-15 12:31:02,121.459601,31.020287,12.82,21.0,-91.63,-9.38,-62.25
	2017-03-15 12:31:03,121.459601,31.020287,12.82,21.0,-91.5,-10.38,-61.13
	2017-03-15 12:31:04,121.459601,31.020287,12.83,21.0,-91.5,-9.63,-61.88
	2017-03-15 12:31:05,121.459601,31.020287,12.83,21.0,-91.5,-10.0,-61.5
	2017-03-15 12:31:06,121.459601,31.020287,12.84,21.0,-91.5,-9.75,-61.75
	2017-03-15 12:31:07,121.459601,31.020287,12.85,21.0,-91.75,-9.5,-62.25
	2017-03-15 12:31:08,121.459601,31.020287,12.86,21.0,-91.88,-9.88,-62.0
	2017-03-15 12:31:09,121.459601,31.020287,12.87,21.0,-91.75,-9.75,-62.0
	2017-03-15 12:31:10,121.459601,31.020287,12.88,21.0,-91.63,-9.75,-61.88
	2017-03-15 12:31:11,121.459601,31.020287,12.89,21.0,-91.5,-9.38,-62.0
	2017-03-15 12:31:12,121.459601,31.020287,12.9,21.0,-92.38,-10.25,-62.13
	2017-03-15 12:31:13,121.459601,31.020287,12.92,21.0,-92.0,-10.0,-62.0
	2017-03-15 12:31:14,121.459601,31.020287,12.94,21.0,-91.88,-9.13,-62.75
	2017-03-15 12:31:15,121.459601,31.020287,12.96,21.0,-91.88,-9.38,-62.5
	2017-03-15 12:31:16,121.459601,31.020287,12.98,21.0,-91.88,-10.5,-61.25
	2017-03-15 12:31:17,121.459601,31.020287,13.01,21.0,-92.13,-9.88,-62.25
	2017-03-15 12:31:18,121.459601,31.020287,13.03,21.0,-92.25,-10.0,-62.63
	2017-03-15 12:31:19,121.459601,31.020287,13.06,21.0,-92.38,-10.38,-62.13
	2017-03-15 12:31:20,121.459601,31.020287,13.34,21.0,-92.63,-9.5,-63.13
	2017-03-15 12:31:21,121.459601,31.020287,13.63,21.0,-92.5,-10.38,-62.0
	2017-03-15 12:31:22,121.459601,31.020287,13.86,21.0,-92.38,-10.63,-61.63
	2017-03-15 12:31:23,121.459601,31.020287,14.05,21.0,-95.25,-11.5,-63.75
	2017-03-15 12:31:24,121.459601,31.020287,14.26,21.0,-92.88,-9.0,-64.0
	2017-03-15 12:31:25,121.459601,31.020287,14.58,21.0,-91.13,-8.88,-62.13
	2017-03-15 12:31:26,121.459601,31.020287,14.86,21.0,-95.25,-12.38,-62.88
	2017-03-15 12:31:27,121.459601,31.020287,15.08,21.0,-92.5,-10.38,-62.13
	2017-03-15 12:31:28,121.459485,31.020234,15.27,21.0,-92.25,-12.25,-60.0
	2017-03-21 13:57:27,121.42329,31.024366,6.51,20.0,-91.88,-13.25,-58.63
	2017-03-21 13:57:28,121.423303,31.0243,6.75,20.0,-85.38,-8.25,-57.13
	2017-03-21 13:57:29,121.423319,31.024233,7.15,20.0,-87.0,-8.63,-58.38
	2017-03-21 13:57:30,121.423335,31.024167,7.17,20.0,-94.88,-12.63,-65.5
	2017-03-21 13:57:31,121.423349,31.024095,7.33,20.0,-96.5,-14.63,-61.88
	2017-03-21 13:57:32,121.423359,31.024039,6.77,20.0,-88.0,-8.13,-59.88
	2017-03-21 13:57:33,121.423358,31.023997,6.12,20.0,-85.88,-8.38,-57.5
	2017-03-21 13:57:34,121.423364,31.023965,5.51,20.0,-85.13,-10.13,-60.38
	2017-03-21 13:57:35,121.423379,31.023927,5.48,20.0,-81.5,-7.5,-59.38
	2017-03-21 13:57:36,121.423394,31.02389,5.88,20.0,-79.5,-7.5,-52.0
	2017-03-21 13:57:37,121.423415,31.023843,7.03,20.0,-87.38,-9.25,-58.13
	2017-03-21 13:57:38,121.423439,31.023796,7.77,20.0,-85.0,-7.0,-59.63
	2017-03-21 13:57:39,121.423466,31.023746,7.15,20.0,-83.25,-8.25,-55.0
	2017-03-21 13:57:40,121.423487,31.023702,6.36,20.0,-86.88,-8.0,-62.88
	2017-03-21 13:57:41,121.423509,31.023656,5.56,20.0,-84.63,-7.0,-58.25
	2017-03-21 13:57:42,121.423528,31.023618,5.47,20.0,-81.38,-7.5,-53.88
	2017-03-21 13:57:43,121.423545,31.023595,5.4,20.0,-78.5,-8.13,-57.5
	2017-03-21 13:57:44,121.423545,31.023595,5.36,20.0,-76.63,-7.75,-53.63
	2017-03-21 13:57:45,121.423545,31.023595,5.43,20.0,-74.63,-6.63,-48.0
	2017-03-21 13:57:46,121.423545,31.023595,5.44,19.0,-75.25,-6.75,-54.63
	2017-03-21 13:57:47,121.423545,31.023595,5.45,19.0,-77.5,-7.63,-49.88
	2017-03-21 13:57:48,121.423545,31.023595,5.46,19.0,-80.88,-9.63,-51.13
	2017-03-21 13:57:49,121.423545,31.023595,5.48,19.0,-82.25,-6.63,-55.63
	2017-03-21 13:57:50,121.423545,31.023595,5.5,19.0,-80.25,-7.5,-52.75
	2017-03-21 13:57:51,121.423545,31.023595,5.51,19.0,-78.88,-8.38,-50.5
	2017-03-21 13:57:52,121.423545,31.023595,5.52,20.0,-78.75,-7.25,-53.25
	2017-03-21 13:57:53,121.423545,31.023595,5.54,20.0,-76.38,-8.0,-48.38
	2017-03-21 13:57:54,121.423545,31.023595,5.74,20.0,-78.13,-7.25,-54.38
	2017-03-21 13:57:55,121.423545,31.023595,5.95,20.0,-83.63,-6.88,-56.75
	2017-03-21 13:57:56,121.423598,31.023568,6.16,20.0,-81.0,-7.5,-56.75
	2017-03-21 13:57:57,121.423617,31.023545,6.32,20.0,-78.25,-6.75,-55.13
	2017-03-21 13:57:58,121.423658,31.023499,6.49,20.0,-78.13,-6.0,-55.75
	2017-03-21 13:57:59,121.423684,31.023464,8.49,20.0,-82.25,-8.38,-57.0
	2017-03-21 13:58:00,121.423722,31.02339,10.16,20.0,-78.38,-8.0,-57.5
	2017-03-21 13:58:01,121.423752,31.023335,11.77,20.0,-79.25,-7.5,-51.75
	2017-03-21 13:58:02,121.423789,31.023276,13.04,20.0,-80.13,-7.13,-57.38
	2017-03-21 13:58:03,121.423812,31.023231,14.79,20.0,-76.25,-8.0,-48.13
	2017-03-21 13:58:04,121.423843,31.023179,15.98,20.0,-80.13,-8.0,-52.13
	2017-03-21 13:58:05,121.423886,31.023109,16.97,20.0,-81.0,-7.63,-53.88
	2017-03-21 13:58:06,121.423933,31.023032,17.35,20.0,-79.88,-7.75,-53.25
	2017-03-21 13:58:07,121.423981,31.022956,17.61,20.0,-78.13,-7.25,-53.88
	2017-03-21 13:58:08,121.424025,31.022884,17.25,20.0,-76.5,-6.25,-51.0
	2017-03-21 13:58:09,121.424072,31.022802,16.84,20.0,-70.88,-5.75,-45.13
	2017-03-21 13:58:10,121.424124,31.022712,15.6,20.0,-72.75,-5.88,-49.13
	2017-03-21 13:58:11,121.424177,31.022622,14.29,20.0,-75.25,-7.0,-48.25
	2017-03-21 13:58:12,121.424234,31.022526,13.7,20.0,-75.38,-7.25,-48.13
	2017-03-21 13:58:13,121.424289,31.02244,13.83,20.0,-72.75,-7.13,-45.63
	2017-03-21 13:58:14,121.424349,31.022346,13.94,20.0,-73.0,-7.5,-45.5
	2017-03-21 13:58:15,121.424401,31.022268,14.18,20.0,-73.38,-8.25,-51.75
	2017-03-29 16:36:56,121.414759,31.093341,52.29,18.0,-92.0,-8.25,-63.63
	2017-03-29 16:36:57,121.414759,31.093341,51.88,18.0,-90.63,-6.63,-64.0
	2017-03-29 16:36:58,121.414759,31.093341,51.84,18.0,-90.0,-7.13,-62.88
	2017-03-29 16:36:59,121.414759,31.093341,51.8,18.0,-89.63,-6.13,-63.63
	2017-03-29 16:37:00,121.414759,31.093341,51.75,18.0,-90.0,-7.25,-62.75
	2017-03-29 16:37:01,121.414759,31.093341,51.7,18.0,-89.5,-6.25,-63.25
	2017-03-29 16:37:02,121.414759,31.093341,51.64,18.0,-89.63,-6.75,-62.88
	2017-03-29 16:37:03,121.414759,31.093341,51.57,18.0,-89.75,-6.75,-62.88
	2017-03-29 16:37:04,121.414759,31.093341,51.51,18.0,-90.0,-6.75,-63.25
	2017-03-29 16:37:05,121.414759,31.093341,51.44,18.0,-89.88,-7.13,-62.75
	2017-03-29 16:37:06,121.414759,31.093341,51.36,18.0,-89.5,-6.0,-63.5
	2017-03-29 16:37:07,121.414759,31.093341,51.3,18.0,-89.75,-6.5,-63.25
	2017-03-29 16:37:08,121.414759,31.093341,51.23,18.0,-90.5,-6.88,-63.63
	2017-03-29 16:37:09,121.414759,31.093341,51.17,18.0,-90.25,-6.5,-63.63
	2017-03-29 16:37:10,121.414759,31.093341,51.11,18.0,-90.0,-6.5,-63.5
	2017-03-29 16:37:11,121.414759,31.093341,51.06,18.0,-88.75,-6.25,-62.38
	2017-03-29 16:37:12,121.414759,31.093341,51.01,18.0,-89.25,-7.13,-62.13
	2017-03-29 16:37:13,121.414759,31.093341,50.96,18.0,-90.0,-5.88,-64.13
	2017-03-29 16:37:14,121.414759,31.093341,50.92,18.0,-89.63,-6.25,-63.38
	2017-03-29 16:37:15,121.414759,31.093341,50.89,18.0,-89.38,-6.13,-63.13
	2017-03-29 16:37:16,121.414759,31.093341,50.86,18.0,-88.75,-6.25,-62.5
	2017-03-29 16:37:17,121.414759,31.093341,50.84,18.0,-89.13,-7.63,-61.63
	2017-03-29 16:37:18,121.414759,31.093341,50.82,18.0,-89.0,-7.38,-61.63
	2017-03-29 16:37:19,121.414759,31.093341,50.81,18.0,-88.88,-7.25,-61.63
	2017-03-29 16:37:20,121.414759,31.093341,50.81,18.0,-89.38,-7.5,-61.88
	2017-03-29 16:37:21,121.414759,31.093341,50.8,18.0,-89.0,-6.25,-62.75
	2017-03-29 16:37:22,121.414759,31.093341,50.8,18.0,-89.25,-7.0,-62.25
	2017-03-29 16:37:23,121.414759,31.093341,50.8,18.0,-90.0,-6.38,-63.75
	2017-03-29 16:37:24,121.414745,31.093347,50.74,18.0,-90.88,-6.13,-64.75
	2017-03-29 16:37:25,121.414745,31.093347,50.75,18.0,-94.88,-7.75,-67.13
	2017-03-29 16:37:26,121.414745,31.093347,50.76,18.0,-95.13,-7.5,-68.5
	2017-03-29 16:37:27,121.414745,31.093347,50.76,18.0,-94.38,-7.38,-67.0
