arranged_timestamp,longitude,latitude,altimeter,mag_x,mag_y,mag_z,screen,microphone_l,microphone_r
2017-12-01T14:30:47Z,121.4371921,31.02807751,103.0240631,-11.96421432,-40.38980865,-21.60321045,82,-16.99317,-16.99317
2017-12-01T14:30:48Z,,,103.0240631,-11.96421432,-40.38980865,-21.60321045,82,-16.99317,-16.99317
2017-12-01T14:30:49Z,121.4372771,31.02799295,103.0249252,-14.80155563,-41.22335815,-19.41674805,85,-20.51936,-20.51936
2017-12-01T14:30:50Z,121.43731,31.02809995,103.0257874,-23.9258728,-38.04472351,3.681152344,88,-17.13214,-17.13214
2017-12-01T14:30:51Z,121.4373449,31.02809249,103.0265427,-18.27354431,-40.8612175,7.686279297,89,-27.21787,-27.21787
2017-12-01T14:30:52Z,121.4373244,31.02809886,103.0275879,-24.97840881,-36.68211365,10.31512451,88,-19.37614,-19.37614
2017-12-01T14:30:53Z,121.4373265,31.02808344,103.0281296,-25.42518997,-37.40210342,4.538513184,86,-17.9739,-17.9739
2017-12-01T14:30:54Z,121.4373508,31.02805682,103.0286026,-25.72926712,-37.0433197,8.003356934,84,-12.88121,-12.88121
2017-12-01T14:30:55Z,121.4373388,31.02800947,103.028801,-28.06325912,-34.47173691,10.23748779,81,-18.454,-18.454
2017-12-01T14:30:56Z,121.4373633,31.02819085,103.0289307,-27.92058754,-35.17303848,10.76074219,78,-22.57842,-22.57842
2017-12-01T14:30:57Z,121.4373683,31.02817811,103.0289612,-29.54053688,-34.85718155,2.527587891,75,-21.84407,-21.84407
2017-12-01T14:30:58Z,121.4373752,31.02816809,103.0291595,-27.92352104,-36.2772789,-1.976379395,72,-16.61351,-16.61351
2017-12-01T14:30:59Z,121.4373801,31.02815682,103.0289001,-30.29078674,-33.85136414,7.848632813,69,-19.3999,-19.3999
2017-12-01T14:31:00Z,121.4373848,31.02814597,103.0288849,-27.33909607,-36.24632263,6.433776855,66,-13.16833,-13.16833
2017-12-01T14:31:01Z,121.4373891,31.02813385,103.0287781,-30.26978302,-34.45270538,8.724121094,63,-25.16005,-25.16005
2017-12-01T14:31:02Z,121.4373937,31.02812078,103.0285187,-30.56431389,-34.04696655,6.880371094,61,-19.11431,-19.11431
2017-12-01T14:31:03Z,121.4373989,31.02810883,103.0281525,-31.39747238,-32.62490082,11.39678955,58,-6.470065,-6.470065
2017-12-01T14:31:04Z,121.4374031,31.02809781,103.0277939,-24.6863327,-38.96036911,3.215454102,55,-3.100597,-3.100597
2017-12-01T14:31:05Z,121.4374083,31.02808687,103.02742,-30.99038887,-33.35901642,5.909912109,51,-10.25278,-10.25278
2017-12-01T14:31:06Z,121.4374138,31.02807556,103.0270615,-38.46699524,-22.44733238,13.35375977,48,-20.2838,-20.2838
2017-12-01T14:31:07Z,121.437419,31.02806588,103.0267105,-27.82598305,-35.79075241,8.871276855,45,-10.29015,-10.29015
2017-12-01T14:31:08Z,121.4374244,31.02805506,103.0265045,-25.93727493,-37.10996628,11.65753174,47,-22.22038,-22.22038
2017-12-01T14:31:09Z,121.437431,31.02804241,103.0263977,-26.57582855,-36.82410812,12.00152588,51,-24.44949,-24.44949
2017-12-01T14:31:10Z,121.4374384,31.02802904,103.0261154,-23.32629776,-38.61574173,11.87402344,56,-19.37302,-19.37302
2017-12-01T14:31:11Z,121.4374441,31.02801349,103.0258636,-19.17791367,-39.45346451,18.0836792,60,-21.75274,-21.75274
2017-12-01T14:31:12Z,121.4374484,31.02799865,103.0254211,-19.56202316,-41.30486679,12.40032959,63,-14.81626,-14.81626
2017-12-01T14:31:13Z,121.437451,31.0279839,103.0244064,-21.72018051,-38.98553085,13.90460205,63,-24.42251,-24.42251
2017-12-01T14:31:14Z,121.437455,31.02797208,103.0241928,-22.17146301,-36.17847443,19.12738037,63,-19.37174,-19.37174
2017-12-01T14:31:15Z,121.4374614,31.02796022,103.0238647,-25.41019058,-34.80765915,20.69012451,63,-18.90386,-18.90386
2017-12-01T14:31:16Z,121.4374719,31.02794962,103.023735,-24.15171814,-36.34110641,16.17584229,63,-23.91937,-23.91937
2017-12-01T14:31:17Z,121.4374835,31.02794212,103.0235519,-29.83153343,-31.87807465,19.56915283,63,-26.5825,-26.5825
2017-12-01T14:31:18Z,121.437495,31.02793621,103.0232162,-24.25497818,-33.3590126,24.02740479,63,-21.11869,-21.11869
2017-12-01T14:31:19Z,121.437506,31.02792946,103.0227203,-22.89849472,-31.5824604,26.48321533,63,-26.29849,-26.29849
2017-12-01T14:31:20Z,121.4375183,31.02792074,103.0222321,-27.51104355,-23.9225769,30.26086426,63,-21.39385,-21.39385
2017-12-01T14:31:21Z,121.437531,31.02791178,103.0216293,-25.11709213,-24.02950668,33.12445068,63,-23.86487,-23.86487
2017-12-01T14:31:22Z,121.4375423,31.02790331,103.0211563,-28.49459457,-16.97052383,34.43145752,63,-28.22725,-28.22725
