arranged_timestamp,longitude,latitude,altimeter,mag_x,mag_y,mag_z,screen,microphone_l,microphone_r
2017-12-01T14:30:46Z,121.4373343,31.02844822,102.9729004,-21.79605103,-30.54419327,-27.27334595,100,-13.6499,-13.6499
2017-12-01T14:30:47Z,121.4373093,31.02832437,,,,,,,
2017-12-01T14:30:48Z,,,102.9729004,-21.79605103,-30.54419327,-27.27334595,100,-13.6499,-13.6499
2017-12-01T14:30:49Z,,,102.9730988,-22.57009125,-31.81441116,-25.40258789,100,-13.09604,-13.09604
2017-12-01T14:30:50Z,121.4373873,31.02809186,102.973175,-23.1113205,-31.48520279,-26.0272522,100,-20.34067,-20.34067
2017-12-01T14:30:51Z,121.4373522,31.02815183,102.9732895,-21.4188385,-28.2122612,-30.50622559,100,-14.44443,-14.44443
2017-12-01T14:30:52Z,121.437339,31.02815514,102.9737167,-18.33657837,-29.57770538,-31.68392944,100,-16.92472,-16.92472
2017-12-01T14:30:53Z,121.437332,31.02814383,102.9738693,-17.82679749,-30.45986557,-31.04302979,100,-12.15993,-12.15993
2017-12-01T14:30:54Z,121.4373263,31.02814039,102.9735336,-16.13240814,-30.7301178,-31.88937378,100,-17.38672,-17.38672
2017-12-01T14:30:55Z,121.4373156,31.02812786,102.9735336,-14.46539307,-32.14586258,-30.79901123,100,-8.028673,-8.028673
2017-12-01T14:30:56Z,121.437309,31.02811466,102.9735336,-14.33361053,-32.84127045,-30.25149536,100,-10.25779,-10.25779
2017-12-01T14:30:57Z,121.4373006,31.02810313,102.9734421,-13.20484161,-31.39787674,-32.14550781,100,-15.93987,-15.93987
2017-12-01T14:30:58Z,121.4373022,31.02809442,102.9733887,-14.90557098,-31.98073959,-30.96032715,100,-16.53928,-16.53928
2017-12-01T14:30:59Z,121.4373062,31.02808637,102.9732056,-14.92411804,-31.48164749,-31.77011108,100,-6.774513,-6.774513
2017-12-01T14:31:00Z,121.4373134,31.02808189,102.9732056,-16.91012573,-31.15911484,-31.02810669,100,-10.54794,-10.54794
2017-12-01T14:31:01Z,121.4373172,31.02807673,102.9730682,-15.92094421,-31.10796738,-31.72140503,100,-19.31028,-19.31028
2017-12-01T14:31:02Z,121.4373255,31.02806776,102.9730682,-13.93099213,-31.1580658,-31.75097656,99,-3.07154,-3.07154
2017-12-01T14:31:03Z,121.4373279,31.02805988,102.9730682,-15.75088501,-30.01751709,-32.2225647,96,-4.526063,-4.526063
2017-12-01T14:31:04Z,121.4373231,31.02805766,102.9724655,-15.97901154,-29.86742783,-32.10360718,93,-0.09999937,-0.09999937
2017-12-01T14:31:05Z,121.437321,31.02805779,102.9724045,-19.48274231,-28.71163177,-31.60766602,90,-3.268864,-3.268864
2017-12-01T14:31:06Z,121.4373234,31.02805213,102.9722443,-19.68576813,-27.41125488,-32.70510864,86,-6.612537,-6.612537
2017-12-01T14:31:07Z,121.4373236,31.0280375,102.9715118,-22.87882233,-26.50504684,-32.08309937,84,-6.831448,-6.831448
2017-12-01T14:31:08Z,121.4373284,31.0280282,102.9715118,-20.75211334,-29.81050491,-31.00369263,88,-20.76342,-20.76342
2017-12-01T14:31:09Z,121.4373398,31.02802573,102.9705658,-20.84013367,-31.4525032,-29.33987427,91,-19.60698,-19.60698
2017-12-01T14:31:10Z,121.4373524,31.02802623,102.9702301,-23.6418457,-27.70711136,-31.64624023,94,-13.95019,-13.95019
2017-12-01T14:31:11Z,121.4373644,31.02802242,102.9702225,-21.60659027,-25.85844421,-33.65142822,97,-7.040864,-7.040864
2017-12-01T14:31:12Z,121.4373756,31.02801031,102.9694824,-26.74486542,-24.67533493,-30.62200928,100,-8.775608,-8.775608
2017-12-01T14:31:13Z,121.4373897,31.02800138,102.9694214,-27.08403015,-23.19330978,-31.03735352,100,-21.03574,-21.03574
2017-12-01T14:31:14Z,121.4374089,31.02799467,102.9690933,-28.3881073,-20.01712418,-31.61044312,100,-11.62045,-11.62045
2017-12-01T14:31:15Z,121.4374229,31.02797912,102.9690781,-31.36291504,-18.76989746,-30.65509033,100,-14.96412,-14.96412
2017-12-01T14:31:16Z,121.4374301,31.02797301,102.969017,-32.96360016,-15.48798752,-31.39379883,100,-11.49908,-11.49908
2017-12-01T14:31:17Z,121.4374402,31.02797606,102.969017,-33.24650574,-14.90859604,-31.99212646,100,-19.45833,-19.45833
2017-12-01T14:31:18Z,121.4374516,31.02797824,102.9686127,-32.83526611,-13.8659668,-32.68029785,100,-14.37033,-14.37033
2017-12-01T14:31:19Z,121.4374625,31.02797757,102.9684448,-32.93643951,-13.56003189,-32.96466064,100,-23.71156,-23.71156
2017-12-01T14:31:20Z,121.4374744,31.02797594,102.9682465,-34.10929108,-10.46170807,-33.15591431,100,-12.65663,-12.65663
2017-12-01T14:31:21Z,121.4374875,31.02797606,102.9672241,-34.0364151,-8.792461395,-33.78488159,100,-10.26259,-10.26259
2017-12-01T14:31:22Z,121.4374967,31.02798156,102.9661789,-34.15441132,-9.811050415,-34.72146606,100,-8.440612,-8.440612
2017-12-01T14:31:23Z,121.4375131,31.02798415,102.9649887,-33.93743896,-9.677818298,-34.60913086,100,-9.842319,-9.842319
2017-12-01T14:31:24Z,121.4375297,31.02797824,102.9644623,-34.27572632,-7.119861603,-34.14660645,100,-11.51297,-11.51297
2017-12-01T14:31:25Z,121.4375492,31.02797104,102.9640045,-33.45687103,-9.64748764,-34.18109131,100,-9.655517,-9.655517
2017-12-01T14:31:26Z,121.4375674,31.02796462,102.963501,-33.21038055,-11.01288223,-34.00140381,100,-8.423182,-8.423182
2017-12-01T14:31:27Z,121.4375798,31.02795658,102.9629059,-32.73317719,-14.71510315,-32.68603516,100,-5.112025,-5.112025
2017-12-01T14:31:28Z,121.4375959,31.02795088,102.9627151,-32.89015961,-10.31411743,-34.15148926,100,-5.057701,-5.057701
2017-12-01T14:31:29Z,121.4376157,31.02794828,102.9625931,-28.98419952,-18.72348022,-33.73651123,100,-5.676672,-5.676672
2017-12-01T14:31:30Z,121.437637,31.02794828,102.9624329,-25.53790283,-22.76225281,-33.74066162,100,-9.020346,-9.020346
2017-12-01T14:31:31Z,121.437653,31.02794727,102.9621353,-27.05292511,-22.56438446,-32.69436646,98,-10.02944,-10.02944
2017-12-01T14:31:32Z,121.4376666,31.02794413,102.9619904,-30.00565338,-16.4847374,-34.10134888,96,-8.710853,-8.710853
2017-12-01T14:31:33Z,121.4376804,31.02793428,102.9619217,-31.80341339,-12.81744766,-35.02774048,95,-12.18684,-12.18684
2017-12-01T14:31:34Z,121.4376897,31.02792003,102.9618988,-32.53651428,-12.79562378,-34.27682495,92,-5.754807,-5.754807
2017-12-01T14:31:35Z,121.4376918,31.02790507,102.9618301,-31.54685974,-18.88076782,-31.57714844,88,-14.11399,-14.11399
2017-12-01T14:31:36Z,121.4376916,31.02789589,102.9618149,-34.22220612,-11.09832382,-32.8371582,85,-7.87972,-7.87972
2017-12-01T14:31:37Z,121.4376917,31.02788738,102.962326,-32.51914978,-10.9938736,-34.59951782,82,-8.544115,-8.544115
2017-12-01T14:31:38Z,121.4376942,31.02787573,102.9626465,-33.25038147,-11.61403275,-33.64974976,78,-2.495534,-2.495534
2017-12-01T14:31:39Z,121.4376984,31.02786375,102.9634171,-32.60908508,-5.656745911,-36.05889893,76,-15.263,-15.263
2017-12-01T14:31:40Z,121.4377029,31.02785587,102.9652481,-27.67637634,-11.42058563,-38.57669067,72,-19.67636,-19.67636
2017-12-01T14:31:41Z,121.4377029,31.02785587,102.9668808,-27.49654388,-18.48325729,-35.79092407,69,-18.15557,-18.15557
2017-12-01T14:31:42Z,121.4377138,31.02785038,102.967926,-25.36229706,-22.50330353,-34.2744751,74,-14.90397,-14.90397
2017-12-01T14:31:43Z,121.4377316,31.02785771,102.9685364,-24.93348694,-27.84643936,-30.37115479,82,-22.9931,-22.9931
2017-12-01T14:31:44Z,121.437755,31.0278692,102.968544,-17.88278198,-30.37641144,-31.97613525,90,-20.80898,-20.80898
2017-12-01T14:31:45Z,121.4377751,31.02787758,102.968544,-16.14297485,-31.09661484,-31.78912354,99,-21.53516,-21.53516
2017-12-01T14:31:46Z,121.4377873,31.02788101,102.9681473,-7.431365967,-32.83492279,-32.73300171,100,-21.52035,-21.52035
2017-12-01T14:31:47Z,121.4377959,31.02787523,102.9681473,-11.95644379,-28.33687973,-36.08807373,100,-17.62759,-17.62759
2017-12-01T14:31:48Z,121.4378004,31.02786526,102.968605,-13.13557434,-30.10346603,-34.01351929,100,-15.07791,-15.07791
2017-12-01T14:31:49Z,121.4378007,31.02785222,102.9693222,-21.08420563,-28.65169525,-31.91717529,100,-9.087076,-9.087076
2017-12-01T14:31:50Z,121.437801,31.02783869,102.9698715,-18.7431488,-29.97406387,-32.04031372,100,-24.56263,-24.56263
2017-12-01T14:31:51Z,121.4378026,31.02782871,102.9709396,-18.83078766,-30.53229904,-31.24569702,100,-20.51849,-20.51849
2017-12-01T14:31:52Z,121.4378059,31.02781811,102.9718475,-18.81665039,-30.29481888,-31.79571533,100,-8.418832,-8.418832
2017-12-01T14:31:53Z,121.4378126,31.02780604,102.9726028,-19.75527954,-27.92694092,-33.19644165,100,-13.43434,-13.43434
2017-12-01T14:31:54Z,121.4378204,31.02779401,102.9736252,-20.8931427,-28.89321518,-31.86141968,100,-22.78146,-22.78146
2017-12-01T14:31:55Z,121.4378286,31.02777666,102.974411,-20.94696808,-27.8196907,-32.42410278,100,-22.4563,-22.4563
2017-12-01T14:31:56Z,121.4378344,31.02776111,102.9750137,-19.63412476,-28.55079651,-32.43685913,100,-24.57245,-24.57245
2017-12-01T14:31:57Z,121.4378355,31.02774716,102.9757919,-20.7359848,-27.7191658,-32.91622925,100,-20.7922,-20.7922
2017-12-01T14:31:58Z,121.437837,31.02773362,102.9764862,-23.2690506,-27.08377075,-31.88824463,100,-20.72306,-20.72306
2017-12-01T14:31:59Z,121.4378393,31.02772209,102.976944,-21.61566162,-30.48371124,-29.996521,100,-17.23518,-17.23518
2017-12-01T14:32:00Z,121.4378434,31.02771652,102.9778442,-20.74878693,-30.28800583,-30.49343872,100,-15.60737,-15.60737
2017-12-01T14:32:01Z,121.4378487,31.02771099,102.9785767,-20.06044769,-28.84178925,-32.21426392,100,-21.73743,-21.73743
2017-12-01T14:32:02Z,121.4378547,31.02770323,102.9792709,-20.0956955,-29.55518723,-31.62521362,100,-20.96262,-20.96262
2017-12-01T14:32:03Z,121.4378604,31.02769519,102.9804764,-20.7245636,-27.75357056,-33.27865601,100,-14.2986,-14.2986
2017-12-01T14:32:04Z,121.4378648,31.0276866,102.9807053,-21.30422211,-28.48836136,-32.07901001,100,-11.32406,-11.32406
2017-12-01T14:32:05Z,121.4378692,31.02767809,102.9815826,-21.75935364,-27.14104462,-33.01394653,100,-8.195843,-8.195843
2017-12-01T14:32:06Z,121.4378742,31.0276682,102.9819946,-21.70853424,-27.44458771,-32.79620361,100,-5.376882,-5.376882
2017-12-01T14:32:07Z,121.4378783,31.02765898,102.9828644,-21.82116699,-26.76495361,-33.23666382,100,-4.233714,-4.233714
2017-12-01T14:32:08Z,121.4378808,31.0276472,102.9837799,-21.22454834,-28.10569382,-32.52038574,100,-4.646041,-4.646041
2017-12-01T14:32:09Z,121.4378822,31.02763291,102.9845428,-24.39545441,-28.40086365,-29.95373535,100,-3.559944,-3.559944
2017-12-01T14:32:10Z,121.4378831,31.02761715,102.9849548,-23.89621735,-26.36318588,-32.47976685,100,-0.7627631,-0.7627631
2017-12-01T14:32:11Z,121.4378871,31.02760294,102.9858627,-22.38681793,-25.99214554,-33.53717041,100,-4.432014,-4.432014
2017-12-01T14:32:12Z,121.4378959,31.02759075,102.9866943,-22.3266983,-25.78858948,-33.81274414,100,-15.57759,-15.57759
2017-12-01T14:32:13Z,121.4379061,31.02758036,102.9876633,-23.68868256,-25.51843643,-33.24966431,100,-4.742333,-4.742333
2017-12-01T14:32:14Z,121.437917,31.02757185,102.9886856,-22.50869751,-25.88521957,-33.87277222,100,-18.12418,-18.12418
2017-12-01T14:32:15Z,121.437927,31.02756388,102.9901505,-24.04729462,-26.49219513,-33.26699829,100,-16.225,-16.225
