arranged_timestamp,longitude,latitude,altimeter,mag_x,mag_y,mag_z,screen,microphone_l,microphone_r
2017-12-01T14:31:52Z,121.4378945,31.02758748,102.9395294,-38.51945496,-24.11857605,13.01589966,61,-6.376616,-6.376616
2017-12-01T14:31:53Z,121.4378988,31.02758274,102.9402313,-38.04589844,-23.64717102,14.19656372,61,-9.553899,-9.553899
2017-12-01T14:31:54Z,121.4379019,31.02757977,102.9418564,-35.70727539,-22.7322998,19.52166748,61,-5.979034,-5.979034
2017-12-01T14:31:55Z,121.4379042,31.02757688,102.942688,-35.35220337,-23.59138489,19.36639404,61,-12.8641,-12.8641
2017-12-01T14:31:56Z,121.4379098,31.02757218,102.9436569,-35.00613403,-24.09727478,18.51919556,61,-9.182178,-9.182178
2017-12-01T14:31:57Z,121.4379181,31.02756565,102.944191,-36.7374115,-21.78971863,18.75967407,61,-8.444424,-8.444424
2017-12-01T14:31:58Z,121.4379243,31.02756124,102.9449463,-37.73326111,-23.90666199,14.48049927,61,-6.775936,-6.775936
2017-12-01T14:31:59Z,121.4379295,31.02755697,102.9455643,-34.86935425,-24.84754944,18.09527588,61,-8.858099,-8.858099
2017-12-01T14:32:00Z,121.4379345,31.02755127,102.9455643,-37.45378113,-22.76493835,17.15631104,61,-14.43089,-14.43089
2017-12-01T14:32:01Z,121.4379416,31.02754448,102.9448318,-36.64900208,-22.65116882,18.64181519,61,-13.18416,-13.18416
2017-12-01T14:32:02Z,121.4379489,31.02753706,102.9446411,-37.90592957,-22.92359924,17.26135254,61,-6.897491,-6.897491
2017-12-01T14:32:03Z,121.4379548,31.02752981,102.9443817,-35.48764038,-24.85804749,19.22299194,61,-18.60035,-18.60035
2017-12-01T14:32:04Z,121.4379588,31.02752265,102.9438171,-35.18280029,-27.05143738,15.61651611,61,-16.57975,-16.57975
2017-12-01T14:32:05Z,121.4379619,31.02751485,102.9436493,-37.43006897,-23.80580139,16.22262573,61,-12.7781,-12.7781
2017-12-01T14:32:06Z,121.4379662,31.02750563,102.9436493,-35.07414246,-26.17739868,16.59075928,61,-21.04981,-21.04981
2017-12-01T14:32:07Z,121.4379704,31.027497,102.9438171,-34.82678223,-28.1789856,13.175354,61,-14.19488,-14.19488
2017-12-01T14:32:08Z,121.4379738,31.02748945,102.9439621,-34.91638184,-28.95283508,11.91644287,61,-2.7272,-2.7272
2017-12-01T14:32:09Z,121.4379776,31.02748124,102.9439621,-36.00132751,-28.00453186,11.47613525,61,-2.7272,-2.7272
2017-12-01T14:32:10Z,121.4379821,31.02747386,102.9446106,-36.74530029,-27.00198364,11.71359253,61,-15.77964,-15.77964
2017-12-01T14:32:11Z,121.4379879,31.02746557,102.9449921,-35.89271545,-29.72259521,8.489196777,61,-20.74443,-20.74443
2017-12-01T14:32:12Z,121.4379931,31.02745919,102.9454422,-36.27177429,-29.00431824,7.692443848,61,-15.06459,-15.06459
2017-12-01T14:32:13Z,121.4379993,31.0274522,102.9465485,-35.60133362,-30.17991638,6.216033936,61,-19.70454,-19.70454
2017-12-01T14:32:14Z,121.4380046,31.02744365,102.9472046,-36.29852295,-28.5057373,8.988525391,61,-18.53704,-18.53704
2017-12-01T14:32:15Z,121.4380093,31.02743531,102.9475632,-37.52690125,-27.40432739,8.93069458,61,-18.78424,-18.78424
2017-12-01T14:32:16Z,121.4380143,31.02742621,102.9479752,-35.44987488,-29.71578979,8.961914063,61,-23.7583,-23.7583
2017-12-01T14:32:17Z,121.438019,31.02741779,102.9482803,-35.40174866,-27.62644958,12.25595093,61,-19.14675,-19.14675
2017-12-01T14:32:18Z,121.4380241,31.02740978,102.9485703,-36.09327698,-27.15216064,12.57778931,61,-11.71766,-11.71766
2017-12-01T14:32:19Z,121.4380287,31.02740052,102.9485703,-34.04495239,-30.27215576,10.24475098,61,-12.17492,-12.17492
2017-12-01T14:32:20Z,121.4380344,31.02739164,102.9485703,-34.76252747,-29.47148132,9.826202393,61,-12.01824,-12.01824
2017-12-01T14:32:21Z,121.4380398,31.02738233,102.9485779,-34.70880127,-30.01075745,8.843292236,61,-17.37108,-17.37108
2017-12-01T14:32:22Z,121.4380435,31.02737295,102.9488449,-34.3974762,-30.59593201,8.571472168,61,-13.38907,-13.38907
2017-12-01T14:32:23Z,121.4380476,31.02736276,102.9492645,-32.82717896,-30.3441925,12.51159668,61,-11.30964,-11.30964
2017-12-01T14:32:24Z,121.4380515,31.02735274,102.9497452,-32.66064453,-29.76623535,14.49926758,61,-16.32515,-16.32515
2017-12-01T14:32:25Z,121.438056,31.02734298,102.9500275,-34.72894287,-25.7416687,16.92346191,61,-3.304664,-3.304664
2017-12-01T14:32:26Z,121.4380607,31.02733309,102.9500275,-31.58117676,-30.07392883,14.60604858,61,-0.09999937,-0.09999937
2017-12-01T14:32:27Z,121.4380646,31.02732316,102.9496307,-34.35676575,-25.07394409,17.67221069,61,-7.366388,-7.366388
2017-12-01T14:32:28Z,121.4380689,31.02731498,102.9493103,-34.13537598,-28.24816895,14.21472168,61,-1.252905,-1.252905
2017-12-01T14:32:29Z,121.4380726,31.02730782,102.9484787,-33.62928772,-28.51698303,14.78182983,61,-11.57976,-11.57976
2017-12-01T14:32:30Z,121.4380761,31.0272991,102.9476242,-34.34538269,-27.7771759,15.55374146,61,-14.32268,-14.32268
2017-12-01T14:32:31Z,121.4380804,31.02728908,102.947197,-34.71304321,-27.46601868,14.99371338,61,-14.53547,-14.53547
2017-12-01T14:32:32Z,121.4380847,31.02727982,102.947197,-35.1577301,-25.75624084,16.24633789,61,-16.45957,-16.45957
2017-12-01T14:32:33Z,121.438089,31.02727039,102.9475403,-33.8848877,-28.20576477,15.43252563,61,-17.50517,-17.50517
2017-12-01T14:32:34Z,121.4380927,31.02726209,102.9485703,-36.64367676,-25.80513,13.86312866,61,-18.49261,-18.49261
2017-12-01T14:32:35Z,121.4380954,31.02725359,102.9497147,-35.0803833,-28.5952301,11.86447144,61,-19.52478,-19.52478
2017-12-01T14:32:36Z,121.4380976,31.02724579,102.9513702,-35.68658447,-27.60371399,12.63357544,61,-21.60273,-21.60273
2017-12-01T14:32:37Z,121.4381011,31.02723762,102.9518127,-34.84541321,-27.06967163,14.75314331,61,-21.1058,-21.1058
2017-12-01T14:32:38Z,121.4381063,31.02722614,102.9519272,-34.31741333,-27.02232361,15.98580933,61,-18.3374,-18.3374
2017-12-01T14:32:39Z,121.4381114,31.02721738,102.9519272,-35.44821167,-26.39045715,14.83816528,61,-4.641589,-4.641589
